,STA,eventTYpes,HO_failureratio,total_throughput,RSSI_current,RSSI_target,Delay_current,Delay_target,Current_AP,Target_AP,New_Associated_AP,time
127,sta5,HO_5G2WiFi,0.0,130,-72.0,-65.0,0.034,0.025,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347355.9691532
128,sta4,HO_WiFi2WiFi,0.0,130,-78.0,-68.0,0.032,0.031,ap5-wlan1,ap4-wlan1,ap4-wlan1,1707347366.351523
129,sta3,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.035,0.029,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347376.7195346
130,sta14,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.033,0.036,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707347397.5265934
131,sta13,HO_5G2WiFi,0.0,130,-80.0,-66.0,0.035,0.032,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347407.9398293
132,sta12,HO_5G2WiFi,0.0,130,-74.0,-62.0,0.026,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347416.25965
133,sta4,HO_WiFi2WiFi,0.0,130,-78.0,-62.0,0.029,0.039,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707347422.4786303
134,sta11,HO_WiFi25G,0.0,1,-69.0,-48.0,0.029,0.023,ap4-wlan1,ap1-wlan1,ap1-wlan1,1707347430.6255305
135,sta2,HO_5G2WiFi,0.0,6,-69.0,-68.0,0.03,0.026,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347436.808537
136,sta1,HO_5G2WiFi,0.0,130,-64.0,-63.0,0.043,0.034,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347449.2912872
137,sta6,HO_5G2WiFi,0.0,130,-62.0,-63.0,0.029,0.027,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347468.089887
138,sta11,HO_5G2WiFi,0.0,130,-70.0,-64.0,0.026,0.03,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347482.6873012
139,sta2,HO_WiFi2WiFi,0.0,6,-76.0,-66.0,0.041,0.03,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707347490.886208
140,sta1,HO_WiFi25G,0.0,1,-75.0,-69.0,0.03,0.028,ap5-wlan1,ap1-wlan1,ap1-wlan1,1707347505.3493903
141,sta8,HO_5G2WiFi,0.0,130,-70.0,-60.0,0.024,0.021,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347515.635571
142,sta6,HO_WiFi2WiFi,0.0,130,-76.0,-71.0,0.032,0.024,ap5-wlan1,ap3-wlan1,ap3-wlan1,1707347526.080159
143,sta10,HO_5G2WiFi,0.0,130,-73.0,-72.0,0.037,0.023,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347547.0258656
144,sta16,HO_5G2WiFi,0.0,130,-81.0,-68.0,0.038,0.034,ap1-wlan1,ap3-wlan1,ap3-wlan1,1707347553.2142644
145,sta1,HO_5G2WiFi,0.0,130,-76.0,-64.0,0.028,0.023,ap1-wlan1,ap2-wlan1,ap2-wlan1,1707347559.4651139
146,sta9,HO_WiFi2WiFi,0.0,130,-76.0,-66.0,0.027,0.028,ap3-wlan1,ap2-wlan1,ap2-wlan1,1707347565.659339
147,sta7,HO_5G2WiFi,0.0,130,-72.0,-69.0,0.025,0.024,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347578.221456
148,sta5,HO_WiFi2WiFi,0.0,130,-75.0,-68.0,0.034,0.033,ap3-wlan1,ap5-wlan1,ap5-wlan1,1707347588.6178155
149,sta12,HO_5G2WiFi,0.0,130,-74.0,-70.0,0.03,0.031,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347594.7677767
150,sta4,HO_5G2WiFi,0.0,130,-76.0,-72.0,0.025,0.02,ap1-wlan1,ap5-wlan1,ap5-wlan1,1707347600.8990486
151,sta13,HO_WiFi2WiFi,0.0,130,-75.0,-67.0,0.031,0.034,ap2-wlan1,ap4-wlan1,ap4-wlan1,1707347634.762936
152,sta3,HO_5G2WiFi,0.0,130,-67.0,-61.0,0.043,0.032,ap1-wlan1,ap4-wlan1,ap4-wlan1,1707347651.3579106
153,sta8,HO_WiFi2WiFi,0.0,130,-77.0,-68.0,0.025,0.02,ap2-wlan1,ap3-wlan1,ap3-wlan1,1707347668.1165035
154,sta13,HO_WiFi2WiFi,0.0,130,-73.0,-71.0,0.02,0.035,ap4-wlan1,ap5-wlan1,ap5-wlan1,1707347682.5929127
